Cluster ID,Link Score,source file,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
,,1,huhtamaki india,,india,,,,,,,180000000,,,,,,,,,,,,
,,1,indorama synthetics,,india,,,,,,,180000000,,,,,,,,,,,,
,,1,park-ohio holdings,,usa,,,,,,,180000000,,,,,,,,,,,,
772,0.6744828,1,united,,japan,,,,,,,180000000,,,,,,,,,,,,
,,1,hurco companies,,usa,,,,,,,180000000,,,,,,,,,,,,
,,1,immutep,,australia,,,,,,,180000000,,,,,,,,,,,,
,,1,shankara building,,india,,,,,,,180000000,,,,,,,,,,,,
,,1,drecom,,japan,,,,,,,180000000,,,,,,,,,,,,
,,1,digital domain,,hong kong,,,,,,,180000000,,,,,,,,,,,,
,,1,silvercrest asset management group,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,ineos styrolution,,india,,,,,,,170000000,,,,,,,,,,,,
,,1,ceragon networks,,israel,,,,,,,170000000,,,,,,,,,,,,
,,1,remark holdings,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,doma,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,ehealth,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,third harmonic bio,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,repco home finance,,india,,,,,,,170000000,,,,,,,,,,,,
,,1,stratus properties,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,spire global,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,offerpad,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,rpg life sciences,,india,,,,,,,170000000,,,,,,,,,,,,
,,1,cellectis,,france,,,,,,,170000000,,,,,,,,,,,,
,,1,kcp limited,,india,,,,,,,170000000,,,,,,,,,,,,
,,1,andrew peller,,canada,,,,,,,170000000,,,,,,,,,,,,
,,1,excel industries,,india,,,,,,,170000000,,,,,,,,,,,,
,,1,oxford square capital,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,greenlight biosciences,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,intevac,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,liberty tripadvisor holdings,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,alphapolis,,japan,,,,,,,170000000,,,,,,,,,,,,
,,1,xeris pharmaceuticals,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,intercure,,israel,,,,,,,170000000,,,,,,,,,,,,
,,1,westport fuel systems,,canada,,,,,,,170000000,,,,,,,,,,,,
,,1,sunlight financial,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,pear therapeutics,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,arteris,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,atomera,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,lifetime brands,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,eyepoint pharmaceuticals,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,berkeley lights,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,william penn bancorp,,usa,,,,,,,170000000,,,,,,,,,,,,
,,1,wheels india,,india,,,,,,,170000000,,,,,,,,,,,,
,,1,affimed,,germany,,,,,,,170000000,,,,,,,,,,,,
,,1,playside studios,,australia,,,,,,,170000000,,,,,,,,,,,,
,,1,oriental aromatics,,india,,,,,,,170000000,,,,,,,,,,,,
,,1,bassett furniture,,usa,,,,,,,160000000,,,,,,,,,,,,
956,0.67446166,1,view inc,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,redwire,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,platinum group metals,,canada,,,,,,,160000000,,,,,,,,,,,,
,,1,g5 entertainment,,sweden,,,,,,,160000000,,,,,,,,,,,,
,,1,startek,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,vera bradley,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,riverview bancorp,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,olema pharmaceuticals,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,praxis precision medicines,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,ovid therapeutics,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,sasken technologies,,india,,,,,,,160000000,,,,,,,,,,,,
,,1,real good food plc,,uk,,,,,,,160000000,,,,,,,,,,,,
,,1,paysign,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,xos,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,cardlytics,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,unifi,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,bg staffing,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,alithya group,,canada,,,,,,,160000000,,,,,,,,,,,,
,,1,nam tai property,,china,,,,,,,160000000,,,,,,,,,,,,
,,1,ads-tec energy,,ireland,,,,,,,160000000,,,,,,,,,,,,
,,1,softstar entertainment,,taiwan,,,,,,,160000000,,,,,,,,,,,,
,,1,e inc e automotive,,canada,,,,,,,160000000,,,,,,,,,,,,
,,1,xl fleet,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,hawthorn bancshares,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,quantum,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,mister spex,,germany,,,,,,,160000000,,,,,,,,,,,,
,,1,citius pharmaceuticals,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,bioatla,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,spok holdings,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,astra space,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,merrimack pharmaceuticals,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,smith micro software,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,kopin corporation,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,bakkt holdings,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,frequency therapeutics,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,radcom,,israel,,,,,,,160000000,,,,,,,,,,,,
,,1,escalade sports,,usa,,,,,,,160000000,,,,,,,,,,,,
,,1,nusantara pelabuhan handal,,indonesia,,,,,,,150000000,,,,,,,,,,,,
,,1,gencor industries,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,isbir holding,,turkey,,,,,,,150000000,,,,,,,,,,,,
,,1,partners bancorp,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,glycomimetics,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,adtheorent,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,lantronix,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,joann,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,rumbleon,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,yatra,,india,,,,,,,150000000,,,,,,,,,,,,
,,1,vinco ventures,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,omaxe,,india,,,,,,,150000000,,,,,,,,,,,,
,,1,igarashi motors india,,india,,,,,,,150000000,,,,,,,,,,,,
,,1,agrofresh,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,glatfelter,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,pkp cargo,,poland,,,,,,,150000000,,,,,,,,,,,,
,,1,republic first bancorp,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,foseco india,,india,,,,,,,150000000,,,,,,,,,,,,
,,1,richmond mutual bancorporation,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,sequans communications,,france,,,,,,,150000000,,,,,,,,,,,,
,,1,kossan rubber industries,,malaysia,,,,,,,150000000,,,,,,,,,,,,
,,1,serverworks,,japan,,,,,,,150000000,,,,,,,,,,,,
,,1,anixa biosciences,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,kuantum papers,,india,,,,,,,150000000,,,,,,,,,,,,
,,1,aemetis,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,rane holdings,,india,,,,,,,150000000,,,,,,,,,,,,
,,1,vaxart,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,kitex garments,,india,,,,,,,150000000,,,,,,,,,,,,
,,1,buzzfeed,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,sachem capital,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,the arena group,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,arc document solutions,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,first northwest bancorp,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,prophase labs,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,precision biosciences,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,selectquote,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,kulr technology,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,gracell biotechnologies,,china,,,,,,,150000000,,,,,,,,,,,,
,,1,mistras group,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,singular genomics systems,,usa,,,,,,,150000000,,,,,,,,,,,,
,,1,x-legend entertainment,,taiwan,,,,,,,140000000,,,,,,,,,,,,
,,1,skipper limited,,india,,,,,,,140000000,,,,,,,,,,,,
,,1,celularity,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,kronos bio,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,rico auto industries,,india,,,,,,,140000000,,,,,,,,,,,,
,,1,iteris,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,xunlei,,china,,,,,,,140000000,,,,,,,,,,,,
,,1,bbx capital corporation,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,ecb bancorp,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,the realreal,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,diebold nixdorf,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,x4 pharmaceuticals,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,turtle beach corp,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,daktronics,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,athira pharma,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,pyrogenesis canada,,canada,,,,,,,140000000,,,,,,,,,,,,
,,1,prakash industries,,india,,,,,,,140000000,,,,,,,,,,,,
,,1,vroom,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,dermtech,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,nyxoah,,belgium,,,,,,,140000000,,,,,,,,,,,,
,,1,pulse biosciences,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,geojit financial services,,india,,,,,,,140000000,,,,,,,,,,,,
,,1,shiftpixy,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,sml isuzu,,india,,,,,,,140000000,,,,,,,,,,,,
,,1,kneatcom,,ireland,,,,,,,140000000,,,,,,,,,,,,
,,1,parag milk foods,,india,,,,,,,140000000,,,,,,,,,,,,
,,1,taysha gene therapies,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,vbi vaccines,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,benessere capital acquisition,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,northern dynasty minerals,,canada,,,,,,,140000000,,,,,,,,,,,,
,,1,marimed,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,twin disc,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,asensus surgical,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,yellow corporation,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,xbiotech,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,sterling tools,,india,,,,,,,140000000,,,,,,,,,,,,
856,0.67447567,1,ag mortgage investment trust,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,zentek,,canada,,,,,,,140000000,,,,,,,,,,,,
,,1,red robin,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,oconee federal financial,,usa,,,,,,,140000000,,,,,,,,,,,,
,,1,peninsula energy,,australia,,,,,,,140000000,,,,,,,,,,,,
,,1,village farinternational,,canada,,,,,,,130000000,,,,,,,,,,,,
,,1,hanover bancorp,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,cenntro electric group,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,lazydays holdings,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,euroseas,,greece,,,,,,,130000000,,,,,,,,,,,,
,,1,mict,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,hycroft mining,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,eos energy enterprises,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,malvern bancorp,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,superior industries international,,usa,,,,,,,130000000,,,,,,,,,,,,
728,0.67448306,1,klab,,japan,,,,,,,130000000,,,,,,,,,,,,
,,1,chinese gamer international,,taiwan,,,,,,,130000000,,,,,,,,,,,,
,,1,townsquare media,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,milestone pharmaceuticals,,canada,,,,,,,130000000,,,,,,,,,,,,
,,1,latch,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,jianzhi education technology group,,china,,,,,,,130000000,,,,,,,,,,,,
,,1,bankfinancial,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,paratek pharmaceuticals,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,starbox group,,malaysia,,,,,,,130000000,,,,,,,,,,,,
,,1,americas gold and silver corp,,canada,,,,,,,130000000,,,,,,,,,,,,
,,1,tabula rasa healthcare,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,knights group,,uk,,,,,,,130000000,,,,,,,,,,,,
,,1,pexip,,norway,,,,,,,130000000,,,,,,,,,,,,
,,1,heliogen,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,ptc financial services,,india,,,,,,,130000000,,,,,,,,,,,,
,,1,solid biosciences,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,provident bancorp,,usa,,,,,,,130000000,,,,,,,,,,,,
,,1,kap ag,,germany,,,,,,,130000000,,,,,,,,,,,,
,,1,o2micro,,cayman islands,,,,,,,130000000,,,,,,,,,,,,
,,1,supermax corporation berhad,,malaysia,,,,,,,130000000,,,,,,,,,,,,
,,1,plby group playboy,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,comscore,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,allot,,israel,,,,,,,120000000,,,,,,,,,,,,
,,1,sesen bio,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,terawulf,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,capacit'e infraprojects,,india,,,,,,,120000000,,,,,,,,,,,,
,,1,akebia therapeutics,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,verastem oncology,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,nucleus software exports,,india,,,,,,,120000000,,,,,,,,,,,,
,,1,lb foster,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,the oncology institute,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,yunji,,china,,,,,,,120000000,,,,,,,,,,,,
,,1,martin midstream partners,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,creepy jar,,poland,,,,,,,120000000,,,,,,,,,,,,
,,1,naked wines,,uk,,,,,,,120000000,,,,,,,,,,,,
,,1,cel-sci,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,electra meccanica,,canada,,,,,,,120000000,,,,,,,,,,,,
,,1,altisource portfolio,,luxembourg,,,,,,,120000000,,,,,,,,,,,,
,,1,mangalore chemicals and fertilizers,,india,,,,,,,120000000,,,,,,,,,,,,
,,1,pardes biosciences,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,fonar corporation,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,ohio valley banc corp,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,srikalahasthi pipes,,india,,,,,,,120000000,,,,,,,,,,,,
,,1,relmada therapeutics,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,rvl pharmaceuticals,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,citizens inc,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,inseego,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,mind medicine,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,anup engineering,,india,,,,,,,120000000,,,,,,,,,,,,
,,1,loop industries,,canada,,,,,,,120000000,,,,,,,,,,,,
,,1,spectrum pharmaceuticals,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,medicinova,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,tattooed chef,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,coffee day enterprises,,india,,,,,,,120000000,,,,,,,,,,,,
,,1,matinas biopharma,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,sonendo,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,faze clan,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,old point financial,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,sema4,,usa,,,,,,,120000000,,,,,,,,,,,,
,,1,sarcos technology and robotics,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,talkspace,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,local bounti,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,nok air,,thailand,,,,,,,110000000,,,,,,,,,,,,
,,1,kore,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,usd partners,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,bodal chemicals,,india,,,,,,,110000000,,,,,,,,,,,,
,,1,tanzanian gold corporation,,canada,,,,,,,110000000,,,,,,,,,,,,
892,0.67447203,1,aiming inc,,japan,,,,,,,110000000,,,,,,,,,,,,
,,1,immuneering,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,graphite bio,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,mdxhealth,,belgium,,,,,,,110000000,,,,,,,,,,,,
,,1,userjoy technology,,taiwan,,,,,,,110000000,,,,,,,,,,,,
,,1,inflarx,,germany,,,,,,,110000000,,,,,,,,,,,,
,,1,ideanomics,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,volta,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,broadwind,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,finwise bancorp,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,akili,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,pixelworks,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,quick heal,,india,,,,,,,110000000,,,,,,,,,,,,
887,0.6744724,1,aura energy,,australia,,,,,,,110000000,,,,,,,,,,,,
,,1,ge power india,,india,,,,,,,110000000,,,,,,,,,,,,
,,1,navkar corp,,india,,,,,,,110000000,,,,,,,,,,,,
,,1,orient paper mills,,india,,,,,,,110000000,,,,,,,,,,,,
,,1,bergs timber,,sweden,,,,,,,110000000,,,,,,,,,,,,
,,1,rigetti computing,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,us xpress enterprises,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,westwood holdings group,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,starbreeze,,sweden,,,,,,,110000000,,,,,,,,,,,,
,,1,pieris pharmaceuticals,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,societal cdmo,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,allied tecnologia,,brazil,,,,,,,110000000,,,,,,,,,,,,
,,1,fluent,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,barnes & noble education,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,capricor therapeutics,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,infinities tech jiu zun digital,,china,,,,,,,110000000,,,,,,,,,,,,
,,1,lee enterprises,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,union bankshares,,usa,,,,,,,110000000,,,,,,,,,,,,
,,1,ree automotive,,israel,,,,,,,100000000,,,,,,,,,,,,
,,1,india motor parts and accessories,,india,,,,,,,100000000,,,,,,,,,,,,
,,1,lulu's fashion lounge,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,phunware,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,sylogist,,canada,,,,,,,100000000,,,,,,,,,,,,
,,1,rekor systems,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,carrols restaurant group,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,american resources corp,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,nuvectis pharma,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,parken sport fc copenhagen,,denmark,,,,,,,100000000,,,,,,,,,,,,
,,1,sangoma technologies,,canada,,,,,,,100000000,,,,,,,,,,,,
,,1,atossa therapeutics,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,pollux properti indonesia,,indonesia,,,,,,,100000000,,,,,,,,,,,,
,,1,dave inc,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,high tide,,canada,,,,,,,100000000,,,,,,,,,,,,
,,1,lakeland industries,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,india nippon electricals,,india,,,,,,,100000000,,,,,,,,,,,,
,,1,ci games,,poland,,,,,,,100000000,,,,,,,,,,,,
,,1,ateam,,japan,,,,,,,100000000,,,,,,,,,,,,
,,1,graham corporation,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,lument finance trust,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,mangalam cement,,india,,,,,,,100000000,,,,,,,,,,,,
,,1,wag group,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,provident financial holdings,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,seanergy maritime,,greece,,,,,,,100000000,,,,,,,,,,,,
,,1,kaixin auto,,china,,,,,,,100000000,,,,,,,,,,,,
,,1,titan medical,,canada,,,,,,,100000000,,,,,,,,,,,,
,,1,spero therapeutics,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,grove collaborative,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,sonida senior living,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,mallinckrodt pharmaceuticals,,uk,,,,,,,100000000,,,,,,,,,,,,
,,1,cbak energy,,china,,,,,,,100000000,,,,,,,,,,,,
,,1,park city group,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,ellington residential mortgage reit,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,sono,,germany,,,,,,,100000000,,,,,,,,,,,,
,,1,dare bioscience,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,instil bio,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,aeye,,usa,,,,,,,100000000,,,,,,,,,,,,
,,1,iris energy,,australia,,,,,,,100000000,,,,,,,,,,,,
,,1,advent technologies,,usa,,,,,,,99810000,,,,,,,,,,,,
,,1,momentus,,usa,,,,,,,99290000,,,,,,,,,,,,
,,1,alligator energy,,australia,,,,,,,99210000,,,,,,,,,,,,
,,1,harte hanks,,usa,,,,,,,99150000,,,,,,,,,,,,
,,1,cytosorbents,,usa,,,,,,,99050000,,,,,,,,,,,,
,,1,reading international,,usa,,,,,,,98920000,,,,,,,,,,,,
,,1,kokuyo camlin,,india,,,,,,,98750000,,,,,,,,,,,,
,,1,farmer brothers,,usa,,,,,,,98700000,,,,,,,,,,,,
,,1,sport lisboa e benfica,,portugal,,,,,,,98410000,,,,,,,,,,,,
,,1,embark technology,,usa,,,,,,,97900000,,,,,,,,,,,,
,,1,seelos therapeutics,,usa,,,,,,,97520000,,,,,,,,,,,,
,,1,kayak inc,,japan,,,,,,,97440000,,,,,,,,,,,,
,,1,oncolytics biotech,,canada,,,,,,,97390000,,,,,,,,,,,,
,,1,bit digital,,usa,,,,,,,97320000,,,,,,,,,,,,
,,1,mynaric,,germany,,,,,,,97210000,,,,,,,,,,,,
,,1,viomi technology,,china,,,,,,,97040000,,,,,,,,,,,,
,,1,smart sand,,usa,,,,,,,96890000,,,,,,,,,,,,
,,1,syros pharmaceuticals,,usa,,,,,,,96470000,,,,,,,,,,,,
,,1,nihon falcom,,japan,,,,,,,96450000,,,,,,,,,,,,
,,1,flotek industries,,usa,,,,,,,96100000,,,,,,,,,,,,
,,1,mainz biomed,,germany,,,,,,,95940000,,,,,,,,,,,,
,,1,himatsingka seide,,india,,,,,,,95850000,,,,,,,,,,,,
,,1,fortress biotech,,usa,,,,,,,95770000,,,,,,,,,,,,
,,1,scienjoy,,china,,,,,,,95310000,,,,,,,,,,,,
,,1,pedevco,,usa,,,,,,,95220000,,,,,,,,,,,,
,,1,nrx pharmaceuticals,,usa,,,,,,,94760000,,,,,,,,,,,,
,,1,hour loop,,usa,,,,,,,94610000,,,,,,,,,,,,
,,1,clearside biomedical,,usa,,,,,,,94490000,,,,,,,,,,,,
951,0.67446285,1,gala incorporated,,japan,,,,,,,94150000,,,,,,,,,,,,
,,1,apex frozen foods,,india,,,,,,,93970000,,,,,,,,,,,,
,,1,powerfleet,,usa,,,,,,,93680000,,,,,,,,,,,,
,,1,avino silver & gold mines,,canada,,,,,,,93230000,,,,,,,,,,,,
,,1,flexsteel industries,,usa,,,,,,,92960000,,,,,,,,,,,,
,,1,macrowell omg digital entertainment,,taiwan,,,,,,,92820000,,,,,,,,,,,,
,,1,thunderful group,,sweden,,,,,,,92810000,,,,,,,,,,,,
,,1,orion-group-holdings,,usa,,,,,,,92630000,,,,,,,,,,,,
,,1,lifeway foods,,usa,,,,,,,92530000,,,,,,,,,,,,
,,1,wrap technologies,,usa,,,,,,,92520000,,,,,,,,,,,,
,,1,don't nod entertainment,,france,,,,,,,92480000,,,,,,,,,,,,
,,1,vince holding,,usa,,,,,,,92360000,,,,,,,,,,,,
,,1,stabilis solutions,,usa,,,,,,,91930000,,,,,,,,,,,,
,,1,co-diagnostics,,usa,,,,,,,91820000,,,,,,,,,,,,
,,1,compugen,,israel,,,,,,,91820000,,,,,,,,,,,,
,,1,bloober team,,poland,,,,,,,91680000,,,,,,,,,,,,
,,1,bliss gvs pharma,,india,,,,,,,91460000,,,,,,,,,,,,
,,1,akumin,,canada,,,,,,,90550000,,,,,,,,,,,,
,,1,nn inc,,usa,,,,,,,89930000,,,,,,,,,,,,
,,1,apyx medical,,usa,,,,,,,89600000,,,,,,,,,,,,
,,1,delta apparel,,usa,,,,,,,89260000,,,,,,,,,,,,
,,1,airasia,,malaysia,,,,,,,88920000,,,,,,,,,,,,
,,1,ati physical therapy,,usa,,,,,,,88510000,,,,,,,,,,,,
,,1,velan,,canada,,,,,,,88340000,,,,,,,,,,,,
,,1,modiv,,usa,,,,,,,88250000,,,,,,,,,,,,
,,1,lyra therapeutics,,usa,,,,,,,88160000,,,,,,,,,,,,
,,1,mesa air,,usa,,,,,,,88030000,,,,,,,,,,,,
861,0.674475,1,cave interactive,,japan,,,,,,,87760000,,,,,,,,,,,,
,,1,trilogy metals,,canada,,,,,,,87730000,,,,,,,,,,,,
,,1,neovolta,,usa,,,,,,,86710000,,,,,,,,,,,,
,,1,viracta therapeutics,,usa,,,,,,,86320000,,,,,,,,,,,,
,,1,ayr wellness,,usa,,,,,,,86040000,,,,,,,,,,,,
,,1,bird global,,usa,,,,,,,85370000,,,,,,,,,,,,
,,1,bragg gaming group,,canada,,,,,,,85190000,,,,,,,,,,,,
,,1,acres commercial realty,,usa,,,,,,,84780000,,,,,,,,,,,,
,,1,crooz,,japan,,,,,,,84380000,,,,,,,,,,,,
,,1,jay bharat maruti,,india,,,,,,,84010000,,,,,,,,,,,,
,,1,akatsuki corp,,japan,,,,,,,83340000,,,,,,,,,,,,
