Cluster ID,Link Score,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
1292,0.67446065,odasiljaci i veze,zagreb,,,,,2001,,,,,internet,technology,,,,,,,,,
,,petrokemija,kutina,,,,,1968,,,,,commodity chemicals,basic materials,,,,,,,,,
,,pivovara licanka,gospic,,,,,1997,,,,,brewers,consumer goods,,,,,,,,,
,,plinacro,zagreb,,,,,2001,,,,,gas distribution,utilities,,,,,,,,,
,,pliva,zagreb,,,,,1921,,,,,pharmaceuticals,health care,,,,,,,,,
,,plovput,split,,,,,1992,,,,,transportation services,industrials,,,,,,,,,
,,podravka,koprivnica,,,,,1934,,,,,food products,consumer goods,,,,,,,,,
,,primorska banka,rijeka,,,,,2001,,,,,banks,financials,,,,,,,,,
,,privredna banka zagreb,zagreb,,,,,1966,,,,,banks,financials,,,,,,,,,
,,rimac automobili,sveta nedelja,,,,,2009,,,,,automobiles,consumer goods,,,,,,,,,
,,riz,zagreb,,,,,1948,,,,,electronic equipment,industrials,,,,,,,,,
,,skolska knjiga,zagreb,,,,,1950,,,,,publishing,consumer services,,,,,,,,,
,,sljeme,zagreb,,,,,1921,,,,,durable household products,consumer goods,,,,,,,,,
,,splitska banka,split,,,,,1965,,,,,banks,financials,,,,,,,,,
579,0.67447466,suzy,zagreb,,,,,1972,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
,,tehnika,zagreb,,,,,1947,,,,,business support services,industrials,,,,,,,,,
431,0.6744779,tomato,zagreb,,,,,2006,,,,,mobile telecommunications,telecommunications,,,,,,,,,
,,toz penkala,zagreb,,,,,1937,,,,,nondurable household products,consumer goods,,,,,,,,,
455,0.67447716,trade air,zagreb,,,,,1994,,,,,airlines,consumer services,,,,,,,,,
,,tzv gredelj,zagreb,,,,,1894,,,,,commercial vehicles & trucks,industrials,,,,,,,,,
,,uljanik,pula,,,,,1856,,,,,commercial vehicles & trucks,industrials,,,,,,,,,
,,vbz,zagreb,,,,,1991,,,,,publishing,consumer services,,,,,,,,,
288,0.6744833,viadukt,zagreb,,,,,1947,,,,,transportation services,industrials,,,,,,,,,
,,viktor lenac shipyard,rijeka,,,,,1896,,,,,commercial vehicles & trucks,industrials,,,,,,,,,
,,vindija,varazdin,,,,,1959,,,,,food products,consumer goods,,,,,,,,,
,,viro,virovitica,,,,,2002,,,,,food products,consumer goods,,,,,,,,,
,,zagreb film,zagreb,,,,,1953,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
626,0.67447424,zagreb stock exchange,zagreb,,,,,1991,,,,,financial services,financials,,,,,,,,,
,,zagrebacka banka,zagreb,,,,,1914,,,,,banks,financials,,,,,,,,,
,,zagrebacka pivovara,zagreb,,,,,1892,,,,,brewers,consumer goods,,,,,,,,,
,,zagrebacki elektricni tramvaj,zagreb,,,,,1891,,,,,transportation services,industrials,,,,,,,,,
469,0.67447686,air via,sofia,,,,,1990,,,,,airlines,consumer services,,,,,,,,,
,,ariana brewery,sofia,,,,,1884,,,,,brewers,consumer goods,,,,,,,,,
,,armimex,sofia,,,,,1992,,,,,defense,industrials,,,,,,,,,
1426,0.6744496,arsenal ad,kazanlak,,,,,1878,,,,,defense,industrials,,,,,,,,,
,,asarel medet,panagyurishte,,,,,1964,,,,,nonferrous metals,basic materials,,,,,,,,,
,,astika brewery,pazardzhik,,,,,1980,,,,,brewers,consumer goods,,,,,,,,,
,,aukrobg,sofia,,,,,2007,,,,,broadline retailers,consumer services,,,,,,,,,
,,balkanstroy,sofia,,,,,1994,,,,,construction & materials,industrials,,,,,,,,,
,,balkantourist,sofia,,,,,1948,,,,,travel & tourism,consumer services,,,,,,,,,
,,balkanton,sofia,,,,,1952,,,,,record label,consumer services,,,,,,,,,
939,0.6744688,bh air,sofia,,,,,2001,,,,,airlines,consumer services,,,,,,,,,
914,0.6744691,black sea studios,sofia,,,,,2001,,,,,software,technology,,,,,,,,,
,,blizoo,sofia,,,,,2010,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
1192,0.67446375,bulgaria air,sofia,,,,,2002,,,,,airlines,consumer services,,,,,,,,,
757,0.6744718,bulgarian agricultural and commercial bank,sofia,,,,,1969,,,,,banks,financials,,,,,,,,,
1044,0.6744669,bulgarian air charter,sofia,,,,,2000,,,,,airlines,consumer services,,,,,,,,,
848,0.6744702,bulgarian development bank,sofia,,,,,1999,,,,,banks,financials,,,,,,,,,
772,0.67447156,bulgarian energy holding,sofia,,,,,2008,,,,,exploration & production,oil & gas,,,,,,,,,
752,0.67447186,bulgarian national bank,sofia,,,,,1879,,,,,banks,financials,,,,,,,,,
,,bulgarian postbank,sofia,,,,,1991,,,,,banks,financials,,,,,,,,,
,,bulgarian posts,sofia,,,,,1879,,,,,delivery services,industrials,,,,,,,,,
1405,0.67445314,bulgarian state railways,sofia,,,,,1885,,,,,railroads,industrials,,,,,,,,,
,,bulgartabac,sofia,,,,,1947,,,,,tobacco,consumer goods,,,,,,,,,
,,cargoair,sofia,,,,,2007,,,,,delivery services,industrials,,,,,,,,,
813,0.67447066,central cooperative bank,sofia,,,,,1991,,,,,banks,financials,,,,,,,,,
,,chimimport,sofia,,,,,1947,,,,,-,conglomerates,,,,,,,,,
450,0.67447734,corecom,sofia,,,,,1960,,,,,specialty retailers,consumer services,,,,,,,,,
1154,0.67446446,cumerio med,pirdop,,,,,1932,,,,,nonferrous metals,basic materials,,,,,,,,,
,,diema,sofia,,,,,1999,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
1012,0.6744674,dsk bank,sofia,,,,,1951,,,,,banks,financials,,,,,,,,,
,,dzi,sofia,,,,,1946,,,,,full line insurance,financials,,,,,,,,,
,,economedia,sofia,,,,,1993,,,,,publishing,consumer services,,,,,,,,,
,,egmont bulgaria,sofia,,,,,1991,,,,,publishing,consumer services,,,,,,,,,
,,era,sofia,,,,,1996,,,,,publishing,consumer services,,,,,,,,,
1066,0.6744665,eurofootball,sofia,,,,,1990,,,,,gambling,consumer services,,,,,,,,,
,,fantastico,sofia,,,,,1991,,,,,food retailers & wholesalers,consumer services,,,,,,,,,
574,0.6744748,first investment bank,sofia,,,,,1993,,,,,banks,financials,,,,,,,,,
,,girdap,ruse,,,,,1881,,,,,banks,financials,,,,,,,,,
1117,0.67446536,haemimont games,sofia,,,,,1997,,,,,software,technology,,,,,,,,,
683,0.67447305,heli air services,sofia,,,,,1990,,,,,airlines,consumer services,,,,,,,,,
1189,0.6744638,hotel rodina,sofia,,,,,1979,,,,,hotels,consumer services,,,,,,,,,
503,0.6744763,hvb bank biochim,sofia,,,,,1986,,,,,banks,financials,,,,,,,,,
,,kamenitza,plovdiv,,,,,1881,,,,,brewers,consumer goods,,,,,,,,,
,,karlsberg bulgaria ad,shumen,,,,,2002,,,,,brewers,consumer goods,,,,,,,,,
1110,0.6744655,kino nova,sofia,,,,,2011,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
818,0.6744706,kintex,sofia,,,,,1966,,,,,defense,industrials,,,,,,,,,
,,kremikovtzi ad,sofia,,,,,1963,,,,,iron & steel,basic materials,,,,,,,,,
531,0.67447555,m3 communications group inc,sofia,,,,,1994,,,,,broadcasting & entertainment,consumer services,,,,,,,,,
,,maxeurope,plovdiv,,,,,1996,,,,,recreational products,consumer goods,,,,,,,,,
1428,0.6744491,mtel,sofia,,,,,1994,,,,,mobile telecommunications,telecommunications,,,,,,,,,
487,0.67447644,multigroup,sofia,,,,,1989,,,,,-,conglomerates,,,,,,,,,
,,navibulgar,varna,,,,,1892,,,,,marine transportation,industrials,,,,,,,,,
1247,0.67446214,lukoil neftochim burgas,burgas,,,,,1961,,,,,exploration & production,oil & gas,,,,,,,,,
,,nek ead,sofia,,,,,1991,,,,,conventional electricity,utilities,,,,,,,,,
,,neterra,sofia,,,,,1996,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
,,nimero,sofia,,,,,2009,,,,,software,technology,,,,,,,,,
1436,0.67444694,ontotext,sofia,,,,,2000,,,,,software,technology,,,,,,,,,
1296,0.67446053,overgas,sofia,,,,,1991,,,,,pipelines,oil & gas,,,,,,,,,
1021,0.67446727,petrol ad,sofia,,,,,1932,,,,,pipelines,oil & gas,,,,,,,,,
,,pirinsko pivo,blagoevgrad,,,,,1969,,,,,brewers,consumer goods,,,,,,,,,
893,0.6744695,prista oil,ruse,,,,,1993,,,,,specialty chemicals,basic materials,,,,,,,,,
1233,0.6744625,prosveta publishing house,sofia,,,,,1945,,,,,publishing,consumer services,,,,,,,,,
,,raiffeisen bulgaria,sofia,,,,,1994,,,,,banks,financials,,,,,,,,,
,,sucreries raffineries bulgares,sofia,,,,,1897,,,,,food products,consumer goods,,,,,,,,,
,,technomarket,sofia,,,,,1992,,,,,consumer electronics,consumer services,,,,,,,,,
597,0.6744744,telenor bulgaria,sofia,,,,,2001,,,,,mobile telecommunications,telecommunications,,,,,,,,,
,,terem,sofia,,,,,1963,,,,,defense,industrials,,,,,,,,,
1167,0.6744641,texim bank,sofia,,,,,1992,,,,,banks,financials,,,,,,,,,
512,0.6744761,unicredit bulbank,sofia,,,,,1964,,,,,banks,financials,,,,,,,,,
,,unionbank,sofia,,,,,1991,,,,,banks,financials,,,,,,,,,
950,0.6744685,united bulgarian bank,sofia,,,,,1992,,,,,banks,financials,,,,,,,,,
,,varna shipyard,varna,,,,,1907,,,,,shipbuilding,industrials,,,,,,,,,
1014,0.6744674,vitta foods,svilengrad,,,,,2006,,,,,food products,consumer goods,,,,,,,,,
1259,0.6744617,vivacom,sofia,,,,,1992,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
,,vrz karlovo,karlovo,,,,,1964,,,,,commercial vehicles & trucks,industrials,,,,,,,,,
830,0.6744706,abelag aviation,zaventem,,,,,1964,,,,,airlines,consumer services,,,,,,,,,
,,ablynx,ghent,,,,,2001,,,,,biotechnology,health care,,,,,,,,,
,,ackermans & van haaren,antwerp,,,,,1876,,,,,-,conglomerates,,,,,,,,,
,,af compressors,liege,,,,,1870,,,,,industrial engineering,industrials,,,,,,,,,
418,0.6744785,ag real estate,brussels,,,,,1824,,,,,real estate holding and development,financials,,,,,,,,,
,,ageas,brussels,,,,,1990,,,,,consumer finance,financials,,,,,,,,,
,,agfa-gevaert,mortsel,,,,,1867,,,,,computer services,technology,,,,,,,,,
,,agoria,brussels,,,,,1946,,,,,business support services,industrials,,,,,,,,,
1358,0.6744575,aim productions,hove,,,,,1994,,,,,computer services,technology,,,,,,,,,
,,alpro,ghent,,,,,1980,,,,,food products,consumer goods,,,,,,,,,
144,0.6744845,anheuser-busch inbev,leuven,,,,,2008,,,,,brewers,consumer goods,,,,,,,,,
762,0.67447174,antwerp water works,antwerp,,,,,1880,,,,,water,utilities,,,,,,,,,
411,0.67447895,aquafin,antwerp,,,,,1990,,,,,water,utilities,,,,,,,,,
415,0.67447853,asl airlines belgium,liege,,,,,1999,,,,,delivery services,industrials,,,,,,,,,
871,0.6744698,associated weavers,ronse,,,,,1964,,,,,clothing and accessories,consumer goods,,,,,,,,,
485,0.67447644,aveve,aalter,,,,,1890,,,,,farming and fishing,consumer goods,,,,,,,,,
1207,0.6744633,aviapartner,brussels,,,,,1949,,,,,delivery services,industrials,,,,,,,,,
1343,0.6744586,barco,kortrijk,,,,,1934,,,,,computer hardware,technology,,,,,,,,,
,,base,brussels,,,,,1993,,,,,business support services,industrials,,,,,,,,,
536,0.6744755,beaulieu international group,wielsbeke,,,,,1959,,,,,clothing and accessories,consumer goods,,,,,,,,,
,,befimmo,brussels,,,,,1995,,,,,real estate holding and development,financials,,,,,,,,,
793,0.6744712,bekaert,kortrijk,,,,,1880,,,,,specialty chemicals,basic materials,,,,,,,,,
1312,0.67445993,belgian beer cafe,leuven,,,,,1998,,,,,restaurants and bars,consumer services,,,,,,,,,
475,0.6744768,belgian investment company for developing countries,brussels,,,,,2001,,,,,specialty finance,financials,,,,,,,,,
49,0.67448515,bpost,brussels,,,,,2000,,,,,delivery services,industrials,,,,,,,,,
1006,0.6744675,brussels airlines,brussels,,,,,2006,,,,,airlines,consumer services,,,,,,,,,
859,0.67447007,brussels regional investment company,brussels,,,,,1984,,,,,specialty finance,financials,,,,,,,,,
,,cockerill sambre,seraing,,,,,1817,,,,,iron and steel,basic materials,,,,,,,,,
,,carmeuse,louvain-la-neuve,,,,,1860,,,,,general mining,basic materials,,,,,,,,,
1109,0.6744655,cartamundi,turnhout,,,,,1970,,,,,toys,consumer goods,,,,,,,,,
1325,0.67445946,cavalier chocolate,eeklo,,,,,1996,,,,,food products,consumer goods,,,,,,,,,
,,claeys,zedelgem,,,,,1906,,,,,commercial vehicles and trucks,industrials,,,,,,,,,
171,0.6744842,cofinimmo,brussels,,,,,1983,,,,,real estate services,financials,,,,,,,,,
890,0.6744695,colruyt group,halle,,,,,1925,,,,,food retailers and wholesalers,consumer services,,,,,,,,,
1144,0.67446476,compagnie maritime belge,antwerp,,,,,1895,,,,,marine transportation,industrials,,,,,,,,,
,,confiserie roodthooft,antwerp,,,,,1925,,,,,food products,consumer goods,,,,,,,,,
1037,0.674467,de lijn,mechelen,,,,,1991,,,,,travel and tourism,consumer services,,,,,,,,,
,,deceuninck,hooglede,,,,,1937,,,,,commodity chemicals,basic materials,,,,,,,,,
974,0.6744681,delhaize group,brussels,,,,,1867,,,,,food products,consumer goods,,,,,,,,,
1412,0.6744527,deme,zwijndrecht,,,,,1991,,,,,heavy construction,industrials,,,,,,,,,
184,0.6744841,d'ieteren,brussels,,,,,1805,,,,,specialized consumer services,consumer services,,,,,,,,,
330,0.674483,domo group,ghent,,,,,1992,,,,,clothing and accessories,consumer goods,,,,,,,,,
1077,0.6744663,ecover,malle,,,,,1979,,,,,nondurable household products,consumer goods,,,,,,,,,
,,effortel,brussels,,,,,2005,,,,,financial services,financials,,,,,,,,,
,,etap lighting,malle,,,,,1949,,,,,building materials and fixtures,consumer goods,,,,,,,,,
,,eurogentec,seraing,,,,,1985,,,,,biotechnology,health care,,,,,,,,,
1306,0.67446023,evs broadcast equipment,liege,,,,,1994,,,,,telecommunications equipment,technology,,,,,,,,,
706,0.67447263,ferranti computer systems,antwerp,,,,,1976,,,,,computer hardware,technology,,,,,,,,,
,,fluxys,brussels,,,,,2001,,,,,exploration and production,oil and gas,,,,,,,,,
713,0.6744724,forrest group,wavre,,,,,1922,,,,,general mining,basic materials,,,,,,,,,
1152,0.6744645,gimv,brussels,,,,,1980,,,,,equity investment instruments,financials,,,,,,,,,
,,godiva chocolatier,brussels,,,,,1926,,,,,food products,consumer goods,,,,,,,,,
1198,0.67446357,group joos,turnhout,,,,,1935,,,,,publishing,consumer services,,,,,,,,,
,,groupe bruxelles lambert,brussels,,,,,1902,,,,,diversified industrials,industrials,,,,,,,,,
,,guylian,sint-niklaas,,,,,1960,,,,,food products,consumer goods,,,,,,,,,
609,0.67447424,imec,leuven,,,,,1984,,,,,computer services,technology,,,,,,,,,
,,imperia automobiles,liege,,,,,1906,,,,,automobiles,consumer goods,,,,,,,,,
528,0.6744756,innogenetics,ghent,,,,,1985,,,,,biotechnology,health care,,,,,,,,,
1269,0.67446136,jan de nul,aalst,,,,,1938,,,,,building materials and fixtures,industrials,,,,,,,,,
570,0.67447484,janssen pharmaceutica,beerse,,,,,1953,,,,,pharmaceuticals,health care,,,,,,,,,
,,jonckheere,roeselare,,,,,1881,,,,,commercial vehicles and trucks,industrials,,,,,,,,,
,,katoen natie,antwerp,,,,,1854,,,,,delivery services,industrials,,,,,,,,,
776,0.6744715,kbc bank,brussels,,,,,1985,,,,,banks,financials,,,,,,,,,
1081,0.67446613,keytrade bank,brussels,,,,,1998,,,,,investment services,financials,,,,,,,,,
,,kinepolis,ghent,,,,,1997,,,,,recreational services,consumer services,,,,,,,,,
,,larian studios,ghent,,,,,1996,,,,,software,technology,,,,,,,,,
,,libeco-lagae,meulebeke,,,,,1997,,,,,clothing and accessories,consumer goods,,,,,,,,,
982,0.67446786,louis delhaize group,charleroi,,,,,1875,,,,,food retailers and wholesalers,consumer services,,,,,,,,,
1079,0.6744662,luciad nv,leuven,,,,,1999,,,,,computer services,technology,,,,,,,,,
1225,0.67446285,materialise nv,leuven,,,,,1990,,,,,computer services,technology,,,,,,,,,
,,metallo-chimique,beerse,,,,,1919,,,,,nonferrous metals,basic materials,,,,,,,,,
1128,0.6744651,mutoh europe nv,ostend,,,,,1990,,,,,consumer electronics,consumer goods,,,,,,,,,
1406,0.67445314,namahn,brussels,,,,,1987,,,,,business support services,industrials,,,,,,,,,
726,0.67447215,national railway company of belgium,brussels,,,,,1926,,,,,rail transport,consumer services,,,,,,,,,
,,compagnie nationale a portefeuille,gerpinnes,,,,,1981,,,,,diversified industrials,industrials,,,,,,,,,
,,nyrstar,balen,,,,,2007,,,,,general mining,basic materials,,,,,,,,,
454,0.67447716,option nv,leuven,,,,,1986,,,,,computer hardware,technology,,,,,,,,,
580,0.67447466,proost,turnhout,,,,,1913,,,,,publishing,consumer services,,,,,,,,,
26,0.67448515,proximus,brussels,,,,,1994,,,,,mobile telecommunications,telecommunications,,,,,,,,,
768,0.6744717,proximus group,brussels,,,,,1930,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
846,0.6744703,regional investment company of wallonia,liege,,,,,1979,,,,,investment services,financials,,,,,,,,,
1227,0.67446274,reynaers aluminium,duffel,,,,,1965,,,,,aluminum,basic materials,,,,,,,,,
398,0.67448,rhj international,brussels,,,,,1786,,,,,asset managers,financials,,,,,,,,,
,,ridley bikes,paal,,,,,1997,,,,,recreational products,consumer goods,,,,,,,,,
,,saluc,peruwelz,,,,,1923,,,,,recreational products,consumer goods,,,,,,,,,
,,septentrio,leuven,,,,,2000,,,,,consumer electronics,consumer goods,,,,,,,,,
,,seyntex,oostrozebeke,,,,,1908,,,,,clothing and accessories,consumer goods,,,,,,,,,
,,skytech,brussels,,,,,1989,,,,,aerospace,industrials,,,,,,,,,
348,0.6744829,sofina,brussels,,,,,1898,,,,,equity investment instruments,financials,,,,,,,,,
380,0.674481,solvay sa,brussels,,,,,1863,,,,,specialty chemicals,basic materials,,,,,,,,,
,,soudal,turnhout,,,,,1966,,,,,specialty chemicals,basic materials,,,,,,,,,
1411,0.6744527,sugar refinery of tienen,tienen,,,,,1836,,,,,food products,consumer goods,,,,,,,,,
337,0.674483,telenet,mechelen,,,,,1996,,,,,fixed line telecommunications,telecommunications,,,,,,,,,
,,teleroute,brussels,,,,,1985,,,,,delivery services,industrials,,,,,,,,,
,,thermote & vanhalst,waregem,,,,,1969,,,,,commercial vehicles and trucks,industrials,,,,,,,,,
1058,0.67446667,thomas cook airlines belgium,zaventem,,,,,2001,,,,,airlines,consumer services,,,,,,,,,
,,tibotec,mechelen,,,,,1994,,,,,pharmaceuticals,health care,,,,,,,,,
1030,0.67446715,tigenix,leuven,,,,,2000,,,,,biotechnology,health care,,,,,,,,,
,,tractebel,brussels,,,,,1986,,,,,business support services,industrials,,,,,,,,,
,,truvo,antwerp,,,,,1968,,,,,business support services,industrials,,,,,,,,,
,,tuifly belgium,zaventem,,,,,2003,,,,,airlines,consumer services,,,,,,,,,
347,0.6744829,ucb,brussels,,,,,1928,,,,,pharmaceuticals,health care,,,,,,,,,
1132,0.67446506,umedia,brussels,,,,,2010,,,,,broadcasting and entertainment,consumer services,,,,,,,,,
208,0.67448395,umicore,brussels,,,,,1989,,,,,general mining,basic materials,,,,,,,,,
1256,0.6744618,unibind,brussels,,,,,1939,,,,,containers and packaging,industrials,,,,,,,,,
1067,0.6744665,union miniere du haut katanga,brussels,,,,,1906,,,,,general mining,basic materials,,,,,,,,,
1234,0.6744625,van genechten packaging,turnhout,,,,,1833,,,,,containers and packaging,industrials,,,,,,,,,
,,van hool,koningshooikt,,,,,1947,,,,,commercial vehicles and trucks,industrials,,,,,,,,,
567,0.6744749,vanbreda international,antwerp,,,,,1937,,,,,life insurance,financials,,,,,,,,,
,,vanparys,brussels,,,,,1889,,,,,food products,consumer goods,,,,,,,,,
,,velleman,gavere,,,,,1975,,,,,electronic equipment,industrials,,,,,,,,,
,,vincotte,brussels,,,,,1873,,,,,business support services,industrials,,,,,,,,,
915,0.6744691,vlm airlines,antwerp,,,,,1992,,,,,airlines,consumer services,,,,,,,,,
1255,0.6744618,volvo car gent,ghent,,,,,1965,,,,,automobiles,consumer goods,,,,,,,,,
803,0.6744709,walloon sme finance and guarantee company,liege,,,,,2002,,,,,specialty finance,financials,,,,,,,,,
,,zetes,brussels,,,,,1984,,,,,technology hardware,technology,,,,,,,,,
57,0.67448515,agrana,vienna,,,,,1988,,,,,food products,consumer goods,,,,,,,,,
558,0.6744751,pewag group,klagenfurt,,,,,1479,,,,,industrial machinery,industrials,,,,,,,,,
1206,0.6744633,aht cooling systems,rottenmann,,,,,1983,,,,,electronic equipment,industrials,,,,,,,,,
1041,0.67446697,ammerer bed company,ried im innkreis,,,,,1763,,,,,durable household products,consumer goods,,,,,,,,,
34,0.67448515,aag,premstatten,,,,,1981,,,,,semiconductors,technology,,,,,,,,,
211,0.67448395,andritz,graz,,,,,1852,,,,,industrial machinery,industrials,,,,,,,,,
,,atomic skis,altenmarkt im pongau,,,,,1955,,,,,recreational products,consumer goods,,,,,,,,,
,,augarten porcelain,vienna,,,,,1923,,,,,durable household products,consumer goods,,,,,,,,,
122,0.67448467,amag austria metall ag,braunau am inn,,,,,1938,,,,,diversified industrials,industrials,,,,,,,,,
,,austria wirtschaftsservice gesellschaft,vienna,,,,,1954,,,,,banks,financials,,,,,,,,,
719,0.6744723,austrian airlines,schwechat,,,,,1957,,,,,airlines,consumer services,,,,,,,,,
429,0.67447793,b&r,eggelsberg,,,,,1979,,,,,electronic equipment,industrials,,,,,,,,,
882,0.6744697,bank austria,vienna,,,,,1855,,,,,banks,financials,,,,,,,,,
