Cluster ID,Link Score,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
,,hirequest,,usa,,,,,,,240000000,"staffingemploymentservices, professionalservices",,,,,17,,,,,,
,,enad global 7,,sweden,,,,,,,240000000,"videogames, entertainment",,,,,2,,,,,,
,,tway air,,south korea,,,,,,,240000000,"airlines, travel, transportation",,,,,1,,,,,,
,,homeland interactive technology,,china,,,,,,,240000000,"videogames, entertainment",,,,,0,,,,,,
,,first internet bancorp,,usa,,,,,,,240000000,financialservices,,,,,26,,,,,,
,,oil-corporation of america,,usa,,,,,,,240000000,,,,,,34,,,,,,
,,ponce financial group,,usa,,,,,,,240000000,"banks, financialservices",,,,,9,,,,,,
,,ads-tec energy,,ireland,,,,,,,240000000,"evcharging, electricity, energy",,,,,4,,,,,,
1384,0.6744697,hindustan sanitaryware & industries,,india,,,,,,,240000000,,,,,,3,,,,,,
1529,0.6744568,the arena group,,usa,,,,,,,240000000,mediapress,,,,,13,,,,,,
,,apollo pipes,,india,,,,,,,240000000,,,,,,6,,,,,,
,,velodyne lidar,,usa,,,,,,,240000000,"tech, techhardware, lidar, autonomousdriving",,,,,1,,,,,,
,,baycom united business bank,,usa,,,,,,,240000000,"banks, financialservices",,,,,18,,,,,,
,,luna innovations,,usa,,,,,,,240000000,aerospace,,,,,7,,,,,,
,,molecular partners,,switzerland,,,,,,,240000000,"pharmaceuticals, biotech",,,,,6,,,,,,
,,jain irrigation systems,,india,,,,,,,240000000,,,,,,0,,,,,,
,,dhi group,,usa,,,,,,,240000000,financialservices,,,,,5,,,,,,
,,vst tillers tractors,,india,,,,,,,240000000,,,,,,28,,,,,,
,,casa systems,,usa,,,,,,,240000000,telecommunicationsequipment,,,,,2,,,,,,
,,information services group,,usa,,,,,,,240000000,professionalservices,,,,,5,,,,,,
,,force motors,,india,,,,,,,240000000,,,,,,18,,,,,,
,,pure cycle water,,usa,,,,,,,240000000,utilitycompanies,,,,,10,,,,,,
,,pds biotechnology,,usa,,,,,,,240000000,"pharmaceuticals, biotech",,,,,8,,,,,,
,,kaltura,,usa,,,,,,,240000000,"software, tech",,,,,1,,,,,,
,,subros,,india,,,,,,,240000000,automotivesuppliers,,,,,3,,,,,,
,,sify,,india,,,,,,,240000000,"telecommunication, internet",,,,,1,,,,,,
,,parke bancorp,,usa,,,,,,,240000000,"banks, financialservices",,,,,20,,,,,,
,,transglobe energy,,canada,,,,,,,240000000,"oilgas, energy",,,,,3,,,,,,
,,nacon,,france,,,,,,,250000000,"videogames, entertainment, tech",,,,,2,,,,,,
,,plaidinc,,japan,,,,,,,250000000,"software, tech",,,,,6,,,,,,
,,vaxxinity,,usa,,,,,,,250000000,"pharmaceuticals, biotech",,,,,2,,,,,,
,,ocwen,,usa,,,,,,,250000000,financialservices,,,,,33,,,,,,
,,southern states bancshares,,usa,,,,,,,250000000,"banks, financialservices",,,,,28,,,,,,
,,immersion corporation,,usa,,,,,,,250000000,,,,,,7,,,,,,
,,alpine income property trust,,usa,,,,,,,250000000,"realestate, investment, reits",,,,,19,,,,,,
,,veritone,,usa,,,,,,,250000000,"software, tech",,,,,6,,,,,,
,,media and games invest,,malta,,,,,,,250000000,"videogames, entertainment",,,,,1,,,,,,
1395,0.674469,emerald holding,,usa,,,,,,,250000000,,,,,,3,,,,,,
,,first guaranty bancshares,,usa,,,,,,,250000000,"banks, financialservices",,,,,23,,,,,,
,,terran orbital,,usa,,,,,,,250000000,aerospace,,,,,1,,,,,,
,,gati,,india,,,,,,,250000000,courier,,,,,1,,,,,,
,,rite aid,,usa,,,,,,,250000000,"retail, drugstore, pharmaceuticals",,,,,4,,,,,,
,,nouveau monde graphite,,canada,,,,,,,250000000,mining,,,,,4,,,,,,
,,big 5 sporting goods,,usa,,,,,,,250000000,sportsgoods,,,,,11,,,,,,
,,fabasoft,,austria,,,,,,,250000000,"software, tech",,,,,23,,,,,,
,,stellus capital,,usa,,,,,,,250000000,"financialservices, investment",,,,,13,,,,,,
,,western copper and gold,,canada,,,,,,,250000000,"mining, goldmining",,,,,1,,,,,,
,,time technoplast,,india,,,,,,,250000000,,,,,,1,,,,,,
,,alpha tau medical,,israel,,,,,,,250000000,biotech,,,,,3,,,,,,
,,neuland laboratories,,india,,,,,,,250000000,pharmaceuticals,,,,,20,,,,,,
,,park aerospace,,usa,,,,,,,260000000,aerospace,,,,,12,,,,,,
,,va tech wabag,,india,,,,,,,250000000,,,,,,4,,,,,,
,,livevox,,usa,,,,,,,260000000,"software, tech",,,,,2,,,,,,
,,ranger energy services,,usa,,,,,,,260000000,"energy, oilgas, oilgasequipmentservices",,,,,10,,,,,,
,,american public education,,usa,,,,,,,260000000,education,,,,,14,,,,,,
,,egain,,usa,,,,,,,260000000,"software, tech",,,,,8,,,,,,
,,d-wave quantum,,canada,,,,,,,260000000,"tech, techhardware",,,,,2,,,,,,
,,marathon gold,,canada,,,,,,,260000000,"mining, goldmining",,,,,0,,,,,,
,,mammoth energy services,,usa,,,,,,,260000000,,,,,,5,,,,,,
,,wheels up,,usa,,,,,,,260000000,,,,,,1,,,,,,
,,gigacloud technology,,china,,,,,,,260000000,"software, tech",,,,,6,,,,,,
,,mcewen mining,,canada,,,,,,,260000000,"mining, goldmining, silvermining",,,,,5,,,,,,
,,the original bark company,,usa,,,,,,,260000000,"internet, ecommerce, tech",,,,,1,,,,,,
,,seaspine,,usa,,,,,,,260000000,medicaldevices,,,,,7,,,,,,
,,planet13,,usa,,,,,,,260000000,cannabis,,,,,1,,,,,,
,,sundaram finance,,india,,,,,,,260000000,financialservices,,,,,1,,,,,,
,,greenlight reinsurance,,cayman islands,,,,,,,260000000,insurance,,,,,7,,,,,,
,,acrivon therapeutics,,usa,,,,,,,260000000,"pharmaceuticals, biotech",,,,,12,,,,,,
,,908 devices,,usa,,,,,,,260000000,medicaldevices,,,,,8,,,,,,
,,actinium pharmaceuticals,,usa,,,,,,,260000000,"pharmaceuticals, biotech",,,,,10,,,,,,
,,baozun,,china,,,,,,,260000000,"ecommerce, internet, tech",,,,,4,,,,,,
,,viemed healthcare,,usa,,,,,,,260000000,medicalequipment,,,,,7,,,,,,
,,lovesac,,usa,,,,,,,260000000,furniture,,,,,17,,,,,,
,,mstc limited,,india,,,,,,,260000000,"ecommerce, tech, internet",,,,,3,,,,,,
,,zevia,,usa,,,,,,,260000000,beverages,,,,,4,,,,,,
,,confidence petroleum,,india,,,,,,,270000000,"oilgas, energy",,,,,0,,,,,,
,,genie energy,,usa,,,,,,,270000000,"energy, oilgas, utilitycompanies",,,,,10,,,,,,
,,solo brands,,usa,,,,,,,270000000,,,,,,4,,,,,,
,,foghorn therapeutics,,usa,,,,,,,270000000,"pharmaceuticals, biotech",,,,,6,,,,,,
,,weave communications,,usa,,,,,,,270000000,"software, tech",,,,,4,,,,,,
,,autolus therapeutics,,uk,,,,,,,270000000,"pharmaceuticals, biotech",,,,,3,,,,,,
,,rattanindia power,,india,,,,,,,270000000,"electricity, energy",,,,,0,,,,,,
,,hovnanian enterprises,,usa,,,,,,,270000000,construction,,,,,48,,,,,,
,,jjill,,usa,,,,,,,270000000,clothing,,,,,27,,,,,,
,,people can fly,,poland,,,,,,,270000000,"videogames, entertainment, tech",,,,,9,,,,,,
,,friendtimes,,china,,,,,,,270000000,"videogames, entertainment",,,,,0,,,,,,
,,polymet,,canada,,,,,,,270000000,mining,,,,,2,,,,,,
,,fire rock,,china,,,,,,,270000000,"videogames, entertainment",,,,,0,,,,,,
,,f45 training,,usa,,,,,,,270000000,,,,,,2,,,,,,
,,unisys,,usa,,,,,,,270000000,"itservices, software, tech",,,,,4,,,,,,
,,sra holdings,,japan,,,,,,,270000000,,,,,,22,,,,,,
,,telos,,usa,,,,,,,270000000,"itsecurity, tech",,,,,4,,,,,,
,,lendingtree,,usa,,,,,,,270000000,"financialservices, internet, tech",,,,,21,,,,,,
1323,0.6744723,karat packaging,,usa,,,,,,,270000000,packaging,,,,,13,,,,,,
,,transphorm,,usa,,,,,,,270000000,"semiconductors, tech, techhardware",,,,,4,,,,,,
,,burning rock biotech,,china,,,,,,,280000000,"diagnosticsandtesting, biotech",,,,,2,,,,,,
,,stoke therapeutics,,usa,,,,,,,270000000,,,,,,7,,,,,,
,,amplify energy,,usa,,,,,,,270000000,"oilgas, energy",,,,,7,,,,,,
1385,0.67446965,gulf oil lubricants,,india,,,,,,,270000000,,,,,,5,,,,,,
1445,0.67446613,asa gold and precious metals,,usa,,,,,,,280000000,"mining, goldmining",,,,,14,,,,,,
,,somany ceramics,,india,,,,,,,280000000,,,,,,6,,,,,,
,,first western financial,,usa,,,,,,,280000000,"banks, financialservices",,,,,29,,,,,,
,,gatos silver,,usa,,,,,,,280000000,"silvermining, mining",,,,,4,,,,,,
1437,0.6744669,the restaurant group plc,,uk,,,,,,,280000000,"restaurantchains, food",,,,,0,,,,,,
,,regional management,,usa,,,,,,,280000000,insurance,,,,,29,,,,,,
,,timberland bancorp,,usa,,,,,,,280000000,"banks, financialservices, financialservices",,,,,34,,,,,,
,,green plains partners,,usa,,,,,,,280000000,"oilgas, transportation, biofuel, renewableenergy",,,,,12,,,,,,
,,braemar hotels & resorts,,usa,,,,,,,280000000,"hotels, realestate, investment, reits, travel",,,,,3,,,,,,
,,alpine immune sciences,,usa,,,,,,,280000000,"pharmaceuticals, biotech",,,,,6,,,,,,
,,accelya,,india,,,,,,,280000000,"tech, software",,,,,18,,,,,,
,,weight watchers,,usa,,,,,,,280000000,,,,,,4,,,,,,
,,kyokuyo,,japan,,,,,,,280000000,food,,,,,26,,,,,,
,,india glycols,,india,,,,,,,280000000,,,,,,9,,,,,,
,,affimed,,germany,,,,,,,280000000,pharmaceuticals,,,,,1,,,,,,
,,electrosteel castings,,india,,,,,,,280000000,,,,,,0,,,,,,
,,ashoka buildcon,,india,,,,,,,280000000,construction,,,,,1,,,,,,
,,investors title company,,usa,,,,,,,280000000,insurance,,,,,150,,,,,,
,,lands' end,,usa,,,,,,,280000000,"clothing, retail",,,,,8,,,,,,
,,gravity co,,south korea,,,,,,,280000000,"videogames, entertainment, tech",,,,,41,,,,,,
,,viking therapeutics,,usa,,,,,,,280000000,"pharmaceuticals, biotech",,,,,3,,,,,,
1247,0.6744759,tillys,,usa,,,,,,,280000000,"retail, clothing",,,,,9,,,,,,
,,skillsoft,,usa,,,,,,,280000000,"education, internet, tech",,,,,1,,,,,,
,,diana shipping,,greece,,,,,,,280000000,"maritimetransportation, transportation",,,,,3,,,,,,
,,tinybuild,,usa,,,,,,,280000000,"videogames, entertainment",,,,,1,,,,,,
,,11 bit studios,,poland,,,,,,,280000000,"videogames, entertainment, tech",,,,,120,,,,,,
,,kinnate biopharma,,usa,,,,,,,290000000,"pharmaceuticals, biotech",,,,,6,,,,,,
,,ni holdings,,usa,,,,,,,290000000,insurance,,,,,13,,,,,,
,,sequent scientific,,india,,,,,,,280000000,pharmaceuticals,,,,,1,,,,,,
,,emudhra,,india,,,,,,,290000000,"software, tech",,,,,3,,,,,,
1494,0.67446166,view inc,,usa,,,,,,,290000000,manufacturing,,,,,1,,,,,,
,,mvb financial,,usa,,,,,,,290000000,"financialservices, banks",,,,,23,,,,,,
,,mbm resources,,malaysia,,,,,,,290000000,,,,,,0,,,,,,
,,orrstown financial services,,usa,,,,,,,290000000,"banks, financialservices",,,,,27,,,,,,
,,soft-world international,,taiwan,,,,,,,300000000,"videogames, entertainment",,,,,2,,,,,,
,,ocugen,,usa,,,,,,,300000000,"pharmaceuticals, biotech",,,,,1,,,,,,
,,heron therapeutics,,usa,,,,,,,300000000,"pharmaceuticals, biotech",,,,,2,,,,,,
,,aeroporto g marconi bologna,,italy,,,,,,,300000000,"airports, infrastructure",,,,,8,,,,,,
,,quotient technology,,usa,,,,,,,300000000,advertising,,,,,3,,,,,,
,,eargo,,usa,,,,,,,300000000,medicaldevices,,,,,0,,,,,,
,,omega therapeutics,,usa,,,,,,,300000000,"pharmaceuticals, biotech",,,,,6,,,,,,
,,sanara medtech,,usa,,,,,,,300000000,"medicaldevices, biotech",,,,,36,,,,,,
,,generation bio,,usa,,,,,,,300000000,"pharmaceuticals, biotech, genetherapy, genomics",,,,,5,,,,,,
,,humacyte,,usa,,,,,,,300000000,biotech,,,,,2,,,,,,
,,i-mab biopharma,,china,,,,,,,300000000,"pharmaceuticals, biotech",,,,,3,,,,,,
,,argonaut gold,,usa,,,,,,,300000000,"mining, goldmining",,,,,0,,,,,,
,,hallador energy company,,usa,,,,,,,300000000,"energy, mining, coalmining",,,,,9,,,,,,
1504,0.67446065,tidewater renewables,,canada,,,,,,,300000000,"energy, renewableenergy, biofuel",,,,,8,,,,,,
,,nextnav,,usa,,,,,,,300000000,"software, tech",,,,,2,,,,,,
,,northeast bank,,usa,,,,,,,300000000,"banks, financialservices",,,,,41,,,,,,
,,eastman kodak company,,usa,,,,,,,300000000,,,,,,3,,,,,,
,,fathom digital manufacturing,,usa,,,,,,,300000000,"manufacturing, 3dprinting",,,,,2,,,,,,
,,ptc india,,india,,,,,,,300000000,,,,,,1,,,,,,
,,clipper realty,,usa,,,,,,,300000000,"realestate, investment, reits",,,,,7,,,,,,
,,marksans pharma,,india,,,,,,,300000000,pharmaceuticals,,,,,0,,,,,,
,,qiwi,,cyprus,,,,,,,300000000,financialservices,,,,,4,,,,,,
,,safe bulkers,,monaco,,,,,,,300000000,transportation,,,,,2,,,,,,
,,azure power,,india,,,,,,,300000000,"renewableenergy, electricity, energy",,,,,4,,,,,,
,,happinet,,japan,,,,,,,310000000,"videogames, entertainment",,,,,14,,,,,,
,,organigram holdings,,canada,,,,,,,310000000,cannabis,,,,,0,,,,,,
,,carpartscom,,usa,,,,,,,310000000,"internet, ecommerce, tech, retail",,,,,5,,,,,,
,,renesola,,usa,,,,,,,310000000,"renewableenergy, electricity, energy",,,,,4,,,,,,
,,holley,,usa,,,,,,,310000000,,,,,,2,,,,,,
,,bcb bancorp,,usa,,,,,,,310000000,"banks, financialservices",,,,,18,,,,,,
,,jaypee group,,india,,,,,,,310000000,,,,,,0,,,,,,
,,workhorse group,,usa,,,,,,,310000000,,,,,,1,,,,,,
,,miller industries,,usa,,,,,,,310000000,specialtyvehicles,,,,,27,,,,,,
,,northrim bancorp,,usa,,,,,,,310000000,"banks, financialservices",,,,,55,,,,,,
,,puravankara,,india,,,,,,,310000000,realestate,,,,,1,,,,,,
,,focus entertainment,,france,,,,,,,310000000,"videogames, tech, entertainment",,,,,51,,,,,,
,,sterling bancorp,,usa,,,,,,,310000000,"banks, financialservices",,,,,6,,,,,,
,,black rifle coffee brc,,usa,,,,,,,310000000,beverages,,,,,5,,,,,,
,,vasta platform,,brazil,,,,,,,310000000,education,,,,,3,,,,,,
,,the pennant group,,usa,,,,,,,310000000,"healthcare, medicalcarefacilities",,,,,10,,,,,,
,,pepgen,,usa,,,,,,,310000000,"biotech, pharmaceuticals",,,,,13,,,,,,
,,hci group,,usa,,,,,,,310000000,,,,,,36,,,,,,
,,arvind,,india,,,,,,,310000000,clothing,,,,,1,,,,,,
,,regal hotels international,,hong kong,,,,,,,310000000,"hotels, travel",,,,,0,,,,,,
,,despegar,,argentina,,,,,,,310000000,"onlinetravel, travel, internet, tech",,,,,4,,,,,,
,,mullen automotive,,usa,,,,,,,310000000,"automakers, electricvehicles",,,,,0,,,,,,
,,hong kong ferry,,hong kong,,,,,,,310000000,"hotels, travel",,,,,0,,,,,,
,,acnb corporation,,usa,,,,,,,310000000,"banks, financialservices",,,,,37,,,,,,
,,remedy entertainment,,finland,,,,,,,310000000,"entertainment, videogames",,,,,23,,,,,,
,,honda siel power products,,india,,,,,,,310000000,,,,,,31,,,,,,
,,babylon holdings,,uk,,,,,,,310000000,"tech, software, healthcare, telehealth, internet",,,,,0,,,,,,
,,gilat telecom,,israel,,,,,,,310000000,telecommunication,,,,,5,,,,,,
,,voltamp transformers,,india,,,,,,,310000000,"electricity, energy",,,,,31,,,,,,
1351,0.6744712,pizza pizza,,canada,,,,,,,320000000,"pizza, food, restaurantchains",,,,,9,,,,,,
,,saratoga investment,,usa,,,,,,,310000000,"assetmanagement, investment",,,,,26,,,,,,
,,innovid,,usa,,,,,,,320000000,advertising,,,,,2,,,,,,
,,aadi bioscience,,usa,,,,,,,320000000,"pharmaceuticals, biotech",,,,,13,,,,,,
,,siyaram silk mills,,india,,,,,,,320000000,,,,,,6,,,,,,
,,inspired entertainment,,usa,,,,,,,320000000,"gambling, videogames, entertainment",,,,,12,,,,,,
,,arctic paper,,poland,,,,,,,320000000,pulpandpaper,,,,,4,,,,,,
,,g1 therapeutics,,usa,,,,,,,320000000,"pharmaceuticals, biotech",,,,,6,,,,,,
,,quantum-si,,usa,,,,,,,320000000,"biotech, scientifictechnicalinstruments",,,,,2,,,,,,
,,largo,,canada,,,,,,,320000000,batteries,,,,,5,,,,,,
,,sudarshan chemical,,india,,,,,,,320000000,chemicals,,,,,4,,,,,,
,,grupo supervielle,,argentina,,,,,,,320000000,"banks, financialservices",,,,,1,,,,,,
,,gabriel india,,india,,,,,,,320000000,,,,,,2,,,,,,
,,tucows,,canada,,,,,,,320000000,"software, tech, internet",,,,,30,,,,,,
,,cosmo films,,india,,,,,,,320000000,,,,,,12,,,,,,
,,lordstown motors,,usa,,,,,,,320000000,"automakers, electricvehicles",,,,,1,,,,,,
,,dynamic materials corporation,,usa,,,,,,,320000000,,,,,,16,,,,,,
,,aeva technologies,,usa,,,,,,,320000000,"lidar, tech, techhardware, autonomousdriving",,,,,1,,,,,,
,,nl industries,,usa,,,,,,,320000000,,,,,,6,,,,,,
,,cyxtera technologies,,usa,,,,,,,320000000,"internet, infrastructure, tech",,,,,1,,,,,,
,,reconafrica,,canada,,,,,,,320000000,"oilgas, energy",,,,,1,,,,,,
,,first bancorp,,usa,,,,,,,320000000,"banks, financialservices",,,,,29,,,,,,
,,nanostring technologies,,usa,,,,,,,320000000,,,,,,7,,,,,,
,,sonder holdings,,usa,,,,,,,320000000,"rentalleasingservices, realestate, travel",,,,,1,,,,,,
1408,0.6744685,hippo,,usa,,,,,,,320000000,"insurance, tech",,,,,14,,,,,,
,,precigen,,usa,,,,,,,330000000,pharmaceuticals,,,,,1,,,,,,
,,lexinfintech holdings,,china,,,,,,,330000000,financialservices,,,,,1,,,,,,
,,sierra bancorp,,usa,,,,,,,330000000,"banks, financialservices",,,,,21,,,,,,
,,everquote,,usa,,,,,,,340000000,"insurance, internet",,,,,10,,,,,,
,,belpointe oz,,usa,,,,,,,340000000,realestate,,,,,100,,,,,,
,,the manitowoc company,,usa,,,,,,,330000000,manufacturing,,,,,9,,,,,,
,,astra microwave,,india,,,,,,,340000000,,,,,,3,,,,,,
,,lumiradx,,uk,,,,,,,340000000,diagnosticsandtesting,,,,,1,,,,,,
,,nilkamal,,india,,,,,,,340000000,,,,,,23,,,,,,
,,village super market,,usa,,,,,,,340000000,"supermarketchains, retail",,,,,23,,,,,,
,,gladstone capital,,usa,,,,,,,340000000,"investment, financialservices",,,,,9,,,,,,
,,blade air mobility,,usa,,,,,,,340000000,transportation,,,,,4,,,,,,
,,richardson electronics,,usa,,,,,,,340000000,electronics,,,,,24,,,,,,
,,bushiroad,,japan,,,,,,,340000000,"videogames, entertainment, mediapress",,,,,5,,,,,,
,,organogenesis,,usa,,,,,,,340000000,"biotech, medicaldevices",,,,,2,,,,,,
,,wave life sciences,,singapore,,,,,,,340000000,"pharmaceuticals, biotech",,,,,4,,,,,,
,,north american construction group,,canada,,,,,,,340000000,construction,,,,,13,,,,,,
,,velo3d,,usa,,,,,,,340000000,"3dprinting, tech",,,,,1,,,,,,
,,kaveri seed,,india,,,,,,,350000000,agriculture,,,,,6,,,,,,
,,home bancorp,,usa,,,,,,,350000000,"banks, financialservices",,,,,42,,,,,,
,,american battery technology company,,usa,,,,,,,340000000,"mining, batteries",,,,,0,,,,,,
,,aviat networks,,usa,,,,,,,350000000,"networkinghardware, telecommunicationsequipment",,,,,30,,,,,,
,,summit financial group,,usa,,,,,,,350000000,financialservices,,,,,27,,,,,,
,,rimini street,,usa,,,,,,,350000000,"software, tech",,,,,3,,,,,,
,,arizona metals,,canada,,,,,,,350000000,mining,,,,,2,,,,,,
,,prime focus,,india,,,,,,,350000000,,,,,,1,,,,,,
1361,0.6744707,comtech telecommunications,,usa,,,,,,,350000000,"telecommunicationsequipment, tech, manufacturing",,,,,12,,,,,,
,,ottakringer getranke,,austria,,,,,,,350000000,"beverages, alcoholicbeverages",,,,,157,,,,,,
,,ooma,,usa,,,,,,,350000000,telecommunication,,,,,14,,,,,,
,,niu,,china,,,,,,,350000000,electricvehicles,,,,,4,,,,,,
,,aldeyra therapeutics,,usa,,,,,,,350000000,pharmaceuticals,,,,,6,,,,,,
,,neogames,,israel,,,,,,,350000000,"gambling, videogames, entertainment",,,,,13,,,,,,
,,liquidia technologies,,usa,,,,,,,350000000,"biotech, pharmaceuticals",,,,,5,,,,,,
,,orchid island capital,,usa,,,,,,,350000000,"realestate, investment, reits",,,,,10,,,,,,
,,postal realty trust,,usa,,,,,,,350000000,"reits, realestate, investment",,,,,15,,,,,,
,,agoraio,,china,,,,,,,350000000,"software, tech",,,,,3,,,,,,
,,iradimed,,usa,,,,,,,350000000,medicaldevices,,,,,28,,,,,,
,,sciplay,,usa,,,,,,,350000000,"videogames, entertainment, tech",,,,,15,,,,,,
,,hbl power systems,,india,,,,,,,350000000,"engineering, professionalservices",,,,,1,,,,,,
,,eneti,,monaco,,,,,,,350000000,"energy, renewableenergy, construction",,,,,9,,,,,,
,,skillz,,usa,,,,,,,360000000,"videogames, entertainment, tech",,,,,0,,,,,,
,,trinity capital,,usa,,,,,,,360000000,financialservices,,,,,10,,,,,,
,,northwest pipe company,,usa,,,,,,,360000000,"construction, engineering",,,,,36,,,,,,
,,devolver digital,,usa,,,,,,,360000000,"videogames, entertainment",,,,,0,,,,,,
,,civista bancshares,,usa,,,,,,,360000000,"banks, financialservices",,,,,22,,,,,,
,,national fertilizers,,india,,,,,,,360000000,fertilizercompanies,,,,,0,,,,,,
,,orasure technologies,,usa,,,,,,,360000000,"diagnosticsandtesting, biotech",,,,,4,,,,,,
,,tredegar,,usa,,,,,,,360000000,,,,,,10,,,,,,
,,greentree hospitality,,china,,,,,,,360000000,,,,,,3,,,,,,
,,automotive axles,,india,,,,,,,360000000,automotivesuppliers,,,,,24,,,,,,
,,daily journal,,usa,,,,,,,360000000,mediapress,,,,,264,,,,,,
,,taseko mines,,canada,,,,,,,360000000,mining,,,,,1,,,,,,
,,webzen,,south korea,,,,,,,360000000,"videogames, entertainment, tech",,,,,11,,,,,,
,,financial institutions,,usa,,,,,,,360000000,"banks, financialservices",,,,,23,,,,,,
,,aurora cannabis,,canada,,,,,,,360000000,cannabis,,,,,1,,,,,,
,,tata steel long products,,india,,,,,,,360000000,steelindustry,,,,,8,,,,,,
,,bioatla,,usa,,,,,,,360000000,"pharmaceuticals, biotech",,,,,9,,,,,,
,,telesat,,canada,,,,,,,360000000,aerospace,,,,,7,,,,,,
,,carriage services,,usa,,,,,,,360000000,,,,,,25,,,,,,
,,gannett,,usa,,,,,,,360000000,mediapress,,,,,2,,,,,,
,,codexis,,usa,,,,,,,360000000,"pharmaceuticals, biotech",,,,,5,,,,,,
,,hathway,,india,,,,,,,360000000,telecommunication,,,,,0,,,,,,
1409,0.6744683,city office reit,,canada,,,,,,,360000000,"reits, realestate, investment",,,,,9,,,,,,
,,hailiang education,,china,,,,,,,360000000,education,,,,,14,,,,,,
,,global indemnity,,cayman islands,,,,,,,360000000,insurance,,,,,25,,,,,,
,,aaron's,,usa,,,,,,,360000000,,,,,,12,,,,,,
,,turning point brands,,usa,,,,,,,360000000,tobacco,,,,,21,,,,,,
,,new pacific metals,,canada,,,,,,,360000000,"mining, silvermining",,,,,2,,,,,,
,,on24,,usa,,,,,,,370000000,"software, tech",,,,,7,,,,,,
,,newpark resources,,usa,,,,,,,370000000,"oilgas, energy",,,,,3,,,,,,
,,transcontinental realty investors,,usa,,,,,,,370000000,"reits, realestate, investment",,,,,42,,,,,,
,,hawesko,,germany,,,,,,,370000000,"alcoholicbeverages, beverages",,,,,41,,,,,,
,,macatawa bank,,usa,,,,,,,370000000,"banks, financialservices",,,,,10,,,,,,
,,citizens & northern corp,,usa,,,,,,,370000000,"banks, financialservices",,,,,24,,,,,,
,,penseco financial services,,usa,,,,,,,370000000,"banks, financialservices",,,,,52,,,,,,
,,wemade,,south korea,,,,,,,370000000,"videogames, entertainment, tech",,,,,22,,,,,,
,,marine products corporation,,usa,,,,,,,370000000,,,,,,10,,,,,,
,,gold royalty corp,,canada,,,,,,,370000000,,,,,,2,,,,,,
,,caremax,,usa,,,,,,,370000000,"healthcare, medicalcarefacilities",,,,,3,,,,,,
,,protagonist therapeutics,,usa,,,,,,,370000000,pharmaceuticals,,,,,7,,,,,,
,,build-a-bear,,usa,,,,,,,370000000,,,,,,25,,,,,,
,,kodiak sciences,,usa,,,,,,,370000000,,,,,,7,,,,,,
