link,rank,name,ceo,founded,revenue,country,industry
https://www.value.today/company/curaleaf-holdings,2855,curaleaf holdings,not found,2010,1209000,usa,"healthcare, pharmaceutical, cannabis"
https://www.value.today/company/exelixis,2857,exelixis,not found,1994,1434000,usa,"healthcare, biotechnology, technology, healthcare products"
https://www.value.today/company/tusimple-holdings-inc.,2861,tusimple holdings inc,not found,2015,6000000,usa,"freight transport, technology, artificial intelligence, software and it"
https://www.value.today/company/thor-industries,2863,thor industries,not found,1980,12317000,usa,"consumer cyclical, construction materials, consumer non durables, commercial vehicles, recreational vehicles"
https://www.value.today/company/alkem-laboratories,2862,alkem laboratories,not found,1973,1316000,india,"healthcare, healthcare products, pharmaceutical"
https://www.value.today/company/api-group-corporation,2859,api group corporation,not found,1926,3940000,british virgin islands,"financial services, business services"
https://www.value.today/company/flowers-foods,2858,flowers foods,not found,1919,4330000,usa,"consumer defensive, fmcg, food products, consumer non durables, package foods"
https://www.value.today/company/bosideng-international-holdings,2860,bosideng international holdings,not found,,2359000,china,"consumer cyclical, retail, textile, apparels and accessories"
https://www.value.today/company/hanon-systems,2872,hanon systems,not found,1986,5983000,south korea,"consumer cyclical, electrical products, engineering products, engineering services, automobile, automobile parts"
https://www.value.today/company/ashland-global-holdings,2868,ashland global holdings,not found,1924,2111000,usa,"basic materials, chemicals, plastics / plastic products, adhesives, consumer durables"
https://www.value.today/company/element-solutions,2867,element solutions,not found,2013,2399000,usa,"basic materials, chemicals"
https://www.value.today/company/pangang-group-vanadium-titanium-resources-co.-ltd.,2866,pangang group vanadium & titanium resources co ltd,not found,,2207000,china,"basic materials, mining"
https://www.value.today/company/japan-retail-fund-investment-corporation,2865,japan retail fund investment corporation,not found,2001,561000000,japan,"real estate, retail, property investments, commercial properties"
https://www.value.today/company/kongsberg-gruppen-asa,2870,kongsberg gruppen asa,not found,1814,2826000,norway,"industries, aerospace and defense, technology, oil and gas equipment"
https://www.value.today/company/national-fuel-gas-company,2871,national fuel gas company,not found,1902,1742000,usa,"energy, utilities, gas utilities, oil and gas"
https://www.value.today/company/china-great-wall-securities,2869,china great wall securities,not found,,1336000,china,"financial services, software and it, network hardware and software, computers hardware, networking products / solutions, printers, software products, stock markets, trading, capital markets"
https://www.value.today/company/lundin-mining-corporation,2864,lundin mining corporation,not found,1994,3328000,canada,"basic materials, mining, metals, zinc, nickel, copper mining"
https://www.value.today/company/bgi-genomics,2873,bgi genomics,not found,,985000000,china,"healthcare, scientific research products, research, biotechnology, health care diagnostics"
https://www.value.today/company/braze-inc,2874,braze inc,not found,2011,238000000,usa,"cloud services, software and it, technology"
https://www.value.today/company/unite-group,2881,unite group,not found,1991,353000000,uk,"real estate, rent / lease services, property investments"
https://www.value.today/company/china-lesso-group-holdings,2882,china lesso group holdings,not found,,5032000,china,"industries, construction materials, construction equipment, building products and equipment"
https://www.value.today/company/ozon-holdings-plc,2880,ozon holdings plc,not found,1999,2929000,cyprus,"ecommerce, internet or mobile app based business, retail"
https://www.value.today/company/hanesbrands,2875,hanesbrands,not found,2006,6801000,usa,"consumer cyclical, clothing, apparels and accessories, textile, consumer services"
https://www.value.today/company/alten-sa,2877,alten sa,not found,1988,2924000,france,"technology, software and it"
https://www.value.today/company/mercury-nz,2883,mercury nz,not found,1999,1308000,new zealand,"utilities, energy, electricity generation, power generation, electric utilities, renewable energy"
https://www.value.today/company/centrica,2879,centrica,not found,1997,24284000,uk,"utilities, electric utilities, gas utilities, energy, electricity generation"
https://www.value.today/company/national-oilwell-varco,2878,national oilwell varco,not found,1841,5524000,usa,"energy, metal fabrication products, oil and gas"
https://www.value.today/company/sumco-corporation,2876,sumco corporation,not found,1999,2657000,japan,"technology, semiconductors"
https://www.value.today/company/terreno-realty-corporation,2892,terreno realty corporation,not found,2009,221000000,usa,"real estate, financial services, property investments"
https://www.value.today/company/kojamo-oyj,2884,kojamo oyj,not found,1969,431000000,finland,real estate
https://www.value.today/company/mcdonalds-holdings-company-japan,2890,mcdonald's holdings company japan,not found,1971,2515000,japan,"consumer cyclical, retail, restaurants, food chains / distributor, food and beverage, food products"
https://www.value.today/company/chemours-company,2885,chemours company,not found,2015,6345000,usa,"basic materials, chemicals"
https://www.value.today/company/guolian-securities,2893,guolian securities,not found,,597000000,china,"financial services, stock markets, trading, capital markets"
https://www.value.today/company/tongling-nonferrous-metals-group-co.ltd.,2889,tongling nonferrous metals group coltd,not found,,20567000,china,"basic materials, copper mining"
https://www.value.today/company/kajima-corporation,2888,kajima corporation,not found,1930,15176000,japan,"industries, real estate, construction"
https://www.value.today/company/axfood-ab-publ,2891,axfood ab publ,not found,2000,6136000,sweden,"consumer defensive, consumer services, retail, food chains / distributor"
https://www.value.today/company/microport-scientific-corporation,2886,microport scientific corporation,not found,,778000000,china,"healthcare, medical equipment"
https://www.value.today/company/scout24-ag,2887,scout24 ag,not found,1998,389000000,germany,"communication services, media, advertising, internet or mobile app based business, real estate"
https://www.value.today/company/telekom-austria-ag,2902,telekom austria ag,not found,1996,4664000,austria,"communication services, telecom, mobile services, fixed line service, internet providers, television services"
https://www.value.today/company/hanwha-chemical-corporation,2897,hanwha chemical corporation,not found,1974,8729000,south korea,"basic materials, chemicals, petrochemicals"
https://www.value.today/company/js-global-lifestyle-company,2895,js global lifestyle company,not found,1994,5150000,hong kong,"consumer defensive, home appliances, electrical products, fmcg"
https://www.value.today/company/angang-steel-company-limited,2896,angang steel company limited,not found,,21452000,china,"basic materials, iron and steel"
https://www.value.today/company/boc-international-china-co.-ltd,2899,boc international china co ltd,not found,,611000000,china,"financial services, stock markets, trading, capital markets"
https://www.value.today/company/tianjin-guangyu-development,2894,tianjin guangyu development,not found,,2363000,china,real estate
https://www.value.today/company/kingsoft-corporation,2900,kingsoft corporation,not found,,1000000,china,"communication services, gaming, software and it"
https://www.value.today/company/bandhan-bank,2898,bandhan bank,not found,2015,1442000,india,"banking services, financial services"
https://www.value.today/company/shandong-shida-shenghua-chemical-group-company,2903,shandong shida shenghua chemical group company,not found,,1108000,china,"basic materials, chemicals"
https://www.value.today/company/future,2901,future,not found,2013,804000000,uk,"communication services, publishing, media"
